"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2017","2","A","골목상권","1000342","오패산로67길","LL","다이나믹","79","38","97","50"
"2017","2","A","골목상권","1000341","오패산로52길","HH","정체","108","50","97","50"
"2017","2","A","골목상권","1000340","오패산로30길","LL","다이나믹","78","47","97","50"
"2017","2","A","골목상권","1000339","수유로12길","LL","다이나믹","91","41","97","50"
"2017","2","A","골목상권","1000338","솔샘로65길","HH","정체","103","53","97","50"
"2017","2","A","골목상권","1000337","솔매로50길","HL","상권축소","98","49","97","50"
"2017","2","A","골목상권","1000336","솔매로45길","LL","다이나믹","95","47","97","50"
"2017","2","A","골목상권","1000335","솔매로41길","LL","다이나믹","92","42","97","50"
"2017","2","A","골목상권","1000334","삼양로93길","LH","상권확장","90","58","97","50"
"2017","2","A","골목상권","1000333","삼양로77길","LH","상권확장","83","55","97","50"
"2017","2","A","골목상권","1000332","삼양로54길","HH","정체","119","56","97","50"
"2017","2","A","골목상권","1000331","삼양로41길","HL","상권축소","123","49","97","50"
"2017","2","A","골목상권","1000330","삼양로27길","LL","다이나믹","70","42","97","50"
"2017","2","A","골목상권","1000329","삼양로24길","LH","상권확장","92","54","97","50"
"2017","2","A","골목상권","1000328","삼양로20길","LH","상권확장","97","50","97","50"
"2017","2","A","골목상권","1000327","삼각산로28길","LL","다이나믹","87","40","97","50"
"2017","2","A","골목상권","1000326","도봉로99길","LL","다이나믹","70","44","97","50"
"2017","2","A","골목상권","1000325","도봉로8길","LH","상권확장","77","53","97","50"
"2017","2","A","골목상권","1000324","도봉로76길","LL","다이나믹","90","44","97","50"
"2017","2","A","골목상권","1000323","도봉로67길","LL","다이나믹","95","44","97","50"
"2017","2","A","골목상권","1000322","도봉로45길","LH","상권확장","85","50","97","50"
"2017","2","A","골목상권","1000321","도봉로18길","HH","정체","117","55","97","50"
"2017","2","A","골목상권","1000320","도봉로13길","HL","상권축소","101","45","97","50"
"2017","2","A","골목상권","1000319","덕릉로41길","HL","상권축소","98","39","97","50"
"2017","2","A","골목상권","1000318","덕릉로40길","LH","상권확장","93","51","97","50"
"2017","2","A","골목상권","1000317","노해로33길","HH","정체","102","51","97","50"
"2017","2","A","골목상권","1000316","노해로23길","LL","다이나믹","88","43","97","50"
"2017","2","A","골목상권","1000315","노해로17길","HL","상권축소","103","42","97","50"
"2017","2","A","골목상권","1000314","화랑로40길","LL","다이나믹","94","46","97","50"
"2017","2","A","골목상권","1000313","화랑로32길","LH","상권확장","91","52","97","50"
"2017","2","A","골목상권","1000312","화랑로1길","HH","정체","115","51","97","50"
"2017","2","A","골목상권","1000311","화랑로19길","HH","정체","107","65","97","50"
"2017","2","A","골목상권","1000310","화랑로14길","LH","상권확장","89","52","97","50"
"2017","2","A","골목상권","1000309","화랑로13길","HH","정체","100","52","97","50"
"2017","2","A","골목상권","1000308","한천로76길","HL","상권축소","98","42","97","50"
"2017","2","A","골목상권","1000307","한천로101가길","HH","정체","125","66","97","50"
"2017","2","A","골목상권","1000306","창경궁로43길","LL","다이나믹","58","43","97","50"
"2017","2","A","골목상권","1000305","지봉로20길","HH","정체","99","51","97","50"
"2017","2","A","골목상권","1000304","종암로5길","HH","정체","115","65","97","50"
"2017","2","A","골목상권","1000303","종암로24가길","HH","정체","114","57","97","50"
"2017","2","A","골목상권","1000302","종암로21길","HH","정체","100","54","97","50"
"2017","2","A","골목상권","1000301","종암로19길","HH","정체","98","52","97","50"
"2017","2","A","골목상권","1000300","종암로16길","HH","정체","120","56","97","50"
"2017","2","A","골목상권","1000299","정릉로8길","HH","정체","103","64","97","50"
"2017","2","A","골목상권","1000298","정릉로27길","HH","정체","107","65","97","50"
"2017","2","A","골목상권","1000297","정릉로26길","HH","정체","118","61","97","50"
"2017","2","A","골목상권","1000296","장위로50길","HH","정체","133","53","97","50"
"2017","2","A","골목상권","1000295","장월로1길","LL","다이나믹","93","49","97","50"
"2017","2","A","골목상권","1000294","인촌로6길","LL","다이나믹","86","46","97","50"
"2017","2","A","골목상권","1000293","인촌로5길","LH","상권확장","83","52","97","50"
"2017","2","A","골목상권","1000292","인촌로24길","LH","상권확장","92","54","97","50"
"2017","2","A","골목상권","1000291","개운사길","LL","다이나믹","88","49","97","50"
"2017","2","A","골목상권","1000290","인촌로1길","LL","다이나믹","69","43","97","50"
"2017","2","A","골목상권","1000289","인촌로17가길","LH","상권확장","94","62","97","50"
"2017","2","A","골목상권","1000288","오패산로4길","LH","상권확장","88","51","97","50"
"2017","2","A","골목상권","1000287","오패산로3길","HH","정체","115","53","97","50"
"2017","2","A","골목상권","1000286","오패산로19길","HH","정체","119","52","97","50"
"2017","2","A","골목상권","1000285","안암로5길","HH","정체","99","51","97","50"
"2017","2","A","골목상권","1000284","아리랑로4길","LH","상권확장","90","52","97","50"
"2017","2","A","골목상권","1000283","솔샘로6길","HH","정체","107","60","97","50"
"2017","2","A","골목상권","1000282","성북로8길","LH","상권확장","90","59","97","50"
"2017","2","A","골목상권","1000281","삼양로8길","LH","상권확장","82","51","97","50"
"2017","2","A","골목상권","1000280","삼선교로16가길","LH","상권확장","89","51","97","50"
"2017","2","A","골목상권","1000279","삼선교로10다길","LL","다이나믹","70","46","97","50"
"2017","2","A","골목상권","1000278","삼선교로10길","LH","상권확장","93","52","97","50"
"2017","2","A","골목상권","1000277","보문로32길","LL","다이나믹","73","44","97","50"
"2017","2","A","골목상권","1000276","보문로31길","HL","상권축소","112","48","97","50"
"2017","2","A","골목상권","1000275","보문로26길","HL","상권축소","114","40","97","50"
"2017","2","A","골목상권","1000274","보문로13길","HH","정체","110","50","97","50"
"2017","2","A","골목상권","1000273","보국문로16길","HH","정체","106","55","97","50"
"2017","2","A","골목상권","1000272","동소문로6길","HH","정체","109","73","97","50"
"2017","2","A","골목상권","1000271","동소문로2길","HH","정체","111","64","97","50"
"2017","2","A","골목상권","1000270","동소문로26가길","LL","다이나믹","94","45","97","50"
"2017","2","A","골목상권","1000269","동소문로15길","LH","상권확장","94","50","97","50"
"2017","2","A","골목상권","1000268","동소문로13길","LH","상권확장","84","55","97","50"
"2017","2","A","골목상권","1000267","돌곶이로8길","HH","정체","135","60","97","50"
"2017","2","A","골목상권","1000266","돌곶이로41길","HH","정체","113","63","97","50"
"2017","2","A","골목상권","1000265","돌곶이로28길","HL","상권축소","130","45","97","50"
"2017","2","A","골목상권","1000264","돌곶이로27길","HL","상권축소","121","45","97","50"
"2017","2","A","골목상권","1000263","돌곶이로22길","HH","정체","115","57","97","50"
"2017","2","A","골목상권","1000262","돌곶이로14길","HL","상권축소","110","43","97","50"
"2017","2","A","골목상권","1000261","길음로7길","HH","정체","149","56","97","50"
"2017","2","A","골목상권","1000260","중랑천로10길","LL","다이나믹","95","42","97","50"
"2017","2","A","골목상권","1000259","용마산로94길","LL","다이나믹","88","42","97","50"
"2017","2","A","골목상권","1000258","용마산로118길","HL","상권축소","113","46","97","50"
"2017","2","A","골목상권","1000257","용마산로112길","HL","상권축소","99","48","97","50"
"2017","2","A","골목상권","1000256","용마산로100길","LL","다이나믹","91","47","97","50"
"2017","2","A","골목상권","1000255","신내로7가길","LH","상권확장","77","52","97","50"
"2017","2","A","골목상권","1000254","사가정로54길","HH","정체","114","56","97","50"
"2017","2","A","골목상권","1000253","사가정로42길","HL","상권축소","105","43","97","50"
"2017","2","A","골목상권","1000252","봉화산로56길","LL","다이나믹","90","45","97","50"
"2017","2","A","골목상권","1000251","봉화산로4길","LL","다이나믹","92","46","97","50"
"2017","2","A","골목상권","1000250","봉화산로30길","HH","정체","107","60","97","50"
"2017","2","A","골목상권","1000249","봉우재로33길","HL","상권축소","103","49","97","50"
"2017","2","A","골목상권","1000248","면목로78길","HL","상권축소","102","44","97","50"
"2017","2","A","골목상권","1000247","면목로56길","HL","상권축소","100","43","97","50"
"2017","2","A","골목상권","1000246","면목로55길","HL","상권축소","97","48","97","50"
"2017","2","A","골목상권","1000245","면목로49길","LL","다이나믹","88","49","97","50"
"2017","2","A","골목상권","1000244","면목로48길","HL","상권축소","98","43","97","50"
"2017","2","A","골목상권","1000243","면목로45길","LL","다이나믹","83","48","97","50"
"2017","2","A","골목상권","1000242","면목로33길","HL","상권축소","102","45","97","50"
"2017","2","A","골목상권","1000241","면목로21길","LH","상권확장","96","50","97","50"
"2017","2","A","골목상권","1000240","망우로73길","LL","다이나믹","92","48","97","50"
"2017","2","A","골목상권","1000239","망우로68길","LL","다이나믹","94","45","97","50"
"2017","2","A","골목상권","1000238","동일로163길","LL","다이나믹","87","47","97","50"
"2017","2","A","골목상권","1000237","동일로157길","HL","상권축소","101","49","97","50"
"2017","2","A","골목상권","1000236","동일로149길","LH","상권확장","80","50","97","50"
"2017","2","A","골목상권","1000235","동일로140길","HH","정체","108","56","97","50"
"2017","2","A","골목상권","1000234","동일로139길","HL","상권축소","110","48","97","50"
"2017","2","A","골목상권","1000233","동일로139가길","HL","상권축소","101","44","97","50"
"2017","2","A","골목상권","1000232","동일로130길","LL","다이나믹","91","48","97","50"
"2017","2","A","골목상권","1000231","동일로123길","HH","정체","114","50","97","50"
"2017","2","A","골목상권","1000230","동일로112길","HL","상권축소","103","47","97","50"
"2017","2","A","골목상권","1000229","동일로101길","HL","상권축소","102","43","97","50"
"2017","2","A","골목상권","1000228","동일로100길","HL","상권축소","118","49","97","50"
"2017","2","A","골목상권","1000227","답십리로75길","LH","상권확장","94","55","97","50"
"2017","2","A","골목상권","1000226","공릉로2길","LH","상권확장","88","53","97","50"
"2017","2","A","골목상권","1000225","공릉로12가길","LH","상권확장","62","50","97","50"
"2017","2","A","골목상권","1000224","겸재로54길","LL","다이나믹","83","49","97","50"
"2017","2","A","골목상권","1000223","겸재로36길","LL","다이나믹","70","47","97","50"
"2017","2","A","골목상권","1000222","겸재로29길","HH","정체","109","53","97","50"
"2017","2","A","골목상권","1000221","휘경로3길","HH","정체","102","55","97","50"
"2017","2","A","골목상권","1000220","휘경로2길","LH","상권확장","96","51","97","50"
"2017","2","A","골목상권","1000219","휘경로23길","HH","정체","131","73","97","50"
