DATE,WEEK,REGION,USE_FREQ,INDEX_FREQ_MINMAX,MA_INDEX_FREQ_MINMAX,BUZZ_FREQ,INDEX_BUZZ_FREQ_MINMAX,MA_INDEX_BUZZ_FREQ_MINMAX,TRACTION_A,TRACTION_B,TRACTION_C,INDEX_TRACTION_A_MINMAX,INDEX_TRACTION_B_MINMAX,INDEX_TRACTION_C_MINMAX,MA_INDEX_TRACTION_A_MINMAX,MA_INDEX_TRACTION_B_MINMAX,MA_INDEX_TRACTION_C_MINMAX,ATTRACTION_A,ATTRACTION_B,ATTRACTION_C,ATTRACTION_A_MINMAX,ATTRACTION_B_MINMAX,ATTRACTION_C_MINMAX,MA_ATTRACTION_A_MINMAX,MA_ATTRACTION_B_MINMAX,MA_ATTRACTION_C_MINMAX,AVG_ATTRACTION,AVG_ATTRACTION_MINMAX,MA_AVG_ATTRACTION_MINMAX,INDEX,MA_INDEX,UNIT_PRICE
2017년 9월 4주,39,광진구,1.11,30.41,32.18,0.54,12.22,14.12,0.31,0.46,0.56,3.23,15.55,27.72,8.44,9.37,11.94,-0.23,-0.08,0.02,5.96,6.81,11.09,20.6,23.66,24.71,-0.1,15.5,22.99,0.52,17.85,24341
2017년 10월 1주,40,광진구,1.24,31.7,32.03,0.61,13.1,13.86,0.34,0.4,0.48,23.98,30.07,24.55,7.65,7.97,10.49,-0.27,-0.21,-0.13,6.03,6.01,9.37,18.07,25.03,22.17,-0.2,26.2,21.76,0.55,17.05,24001
2017년 10월 2주,41,광진구,1.21,31.99,31.97,0.6,13.57,13.71,0.48,0.62,0.46,36.02,38.14,14.29,7.14,8.8,9.78,-0.12,0.02,-0.14,8.59,11.17,8.89,18.98,27.81,20.68,-0.08,29.48,22.49,0.58,17.28,22542
2017년 10월 3주,42,광진구,1.04,28,30.53,0.56,11.47,12.59,0.52,0.33,0.39,35.16,21.94,20.65,7.39,7.22,9.2,-0.04,-0.23,-0.17,8.98,4.89,7.47,24.6,26.42,21.8,-0.15,25.92,24.28,0.48,16.29,22608
2017년 10월 4주,43,광진구,1.07,29.1,30.2,0.65,14.78,13.23,0.63,0.49,0.59,46.79,25.84,49.7,9.09,7.75,9.14,-0.02,-0.16,-0.06,12.74,8.93,10.81,35.49,29,27.3,-0.08,40.78,30.6,0.55,16.7,22365
2017년 10월 5주,44,광진구,1.12,32.62,30.43,0.62,12.42,13.06,0.64,0.48,0.61,51.98,26.53,38.84,10.23,8.09,9.54,0.02,-0.14,-0.01,10.59,7.36,10.98,42.49,28.11,30.87,-0.04,39.12,33.83,0.57,16.66,24041
2017년 11월 1주,45,광진구,1.16,32.07,30.45,0.6,11.42,12.52,0.59,0.43,0.49,32,20.69,22.83,10.68,7.02,9.45,-0.01,-0.17,-0.11,10.42,6.9,8.52,41.48,23.75,33.01,-0.1,25.17,32.75,0.55,16.49,23151
2017년 11월 2주,46,광진구,1.15,30.59,31.1,0.55,10.86,12.37,0.44,0.47,0.63,28.23,18.75,52.27,10.48,7.76,11.09,-0.11,-0.08,0.08,8.16,7.84,14.03,39.75,22.95,40.91,-0.04,33.08,34.54,0.55,17.32,24538
2017년 11월 3주,47,광진구,1.2,32.78,32.02,0.54,11.79,11.62,0.53,0.59,0.32,43.33,35.48,0,10.01,8.29,9.98,-0.01,0.05,-0.22,10.86,11.07,6.39,38.88,25.36,28.49,-0.06,26.27,30.91,0.56,17.62,23920
2017년 11월 4주,48,광진구,1.21,34.93,32.59,0.52,10.32,11.1,0.52,0.32,0.37,52.13,29.57,14.88,9.6,7.77,9.03,0,-0.2,-0.15,8.98,5.28,7.19,38.92,26.12,22.5,-0.12,32.19,29.18,0.54,17.72,24639
2017년 12월 1주,49,광진구,1.15,33.82,33.03,0.43,7.83,10.2,0.32,0.19,0.52,13.33,17.29,43.36,8.3,6.67,9.41,-0.11,-0.24,0.09,5.21,2.47,10.04,34.25,25.27,27.63,-0.09,24.66,29.05,0.5,17.04,26162
2017년 12월 2주,50,광진구,1.08,30.21,32.94,0.54,9.92,9.97,0.51,0.23,0.37,29.46,19.91,13.68,8.39,5.62,7.81,-0.03,-0.31,-0.17,8.5,3.65,7.63,34.56,25.56,17.98,-0.17,21.02,26.04,0.48,16.58,24401
2017년 12월 3주,51,광진구,1.07,28.85,31.95,0.62,11.78,9.96,0.68,0.23,0.55,37.18,9.43,17.95,8.92,3.86,8.65,0.06,-0.39,-0.07,12.98,4.05,9.74,33.02,19.05,22.47,-0.13,21.52,24.85,0.52,16.32,25620
2017년 12월 4주,52,광진구,1.04,27.33,30.05,0.41,7.16,9.17,0.2,0.48,0.35,18.18,37.41,20.55,7.47,4.97,8.54,-0.21,0.07,-0.06,3.18,9.7,6.74,24.54,21.01,23.89,-0.07,25.38,23.15,0.46,15.88,27931
2018년 1월 1주,53,광진구,1.08,28.12,28.63,0.61,12.39,10.31,0.72,0.62,0.58,54.44,41.2,23.17,9.75,6.71,8.4,0.11,0.01,-0.03,14.34,9.45,9.49,34.81,26.99,18.84,0.03,39.6,26.88,0.57,16.38,24676
2018년 1월 2주,54,광진구,1.01,25.82,27.53,0.52,11.5,10.71,0.55,0.35,0.52,60.56,31.35,31.51,10.45,7.31,9.02,0.03,-0.17,0,11.32,6.04,10.1,42.59,29.85,23.3,-0.05,41.14,31.91,0.49,16.14,25972
2018년 1월 3주,55,광진구,1.1,29.68,27.74,0.56,11.16,10.55,0.32,0.42,0.3,0,23.36,0,8.79,8.04,7.91,-0.24,-0.14,-0.26,6.31,6.95,5.29,33.29,33.33,18.81,-0.21,7.79,28.48,0.48,15.45,25885
2018년 1월 4주,56,광진구,1.11,29.67,28.32,0.54,9.94,11.25,0.43,0.36,0.32,43.24,31.2,19.55,9.75,7.39,7.85,-0.11,-0.18,-0.22,7.02,7.11,6.52,39.56,31.78,18.56,-0.17,31.33,29.97,0.49,15.68,25865
2018년 1월 5주,57,광진구,1.12,30,28.79,0.58,11.54,11.04,0.62,0.26,0.52,34.68,13.07,26.98,8.94,6.28,8.04,0.04,-0.32,-0.06,11.11,5.01,10.24,34.62,24.74,19.51,-0.11,24.91,26.29,0.53,15.99,25528
2018년 2월 1주,58,광진구,1.21,33.33,30.67,0.55,10.22,10.72,0.48,0.59,0.59,33.67,38.79,57.65,8.26,7.83,8.81,-0.07,0.04,0.04,8.6,12.24,13.19,27.9,26.6,26.05,0,43.37,26.85,0.59,17.2,26011
2018년 2월 2주,59,광진구,1.24,34.67,31.92,0.55,10.35,10.51,0.49,0.45,0.44,41.86,28.1,8.91,8.64,8.15,9.53,-0.06,-0.1,-0.11,7.85,8.24,8.17,38.36,27.79,28.27,-0.09,26.29,31.48,0.57,18.04,24765
2018년 2월 3주,60,광진구,1.12,29.97,31.99,0.57,10.78,10.72,0.26,0.41,0.62,6.75,35.85,35.44,7.69,8.2,10.71,-0.31,-0.16,0.05,3.22,7.32,11.22,29.24,28.95,32.25,-0.14,26.01,30.15,0.52,17.86,25144
2018년 2월 4주,61,광진구,1.17,31.53,32.38,0.52,10.59,10.49,0.43,0.43,0.38,41.48,20.24,8.26,6.47,8.37,9.8,-0.09,-0.09,-0.14,6.21,5.68,6.61,30.94,30.74,27.57,-0.11,23.32,29.75,0.53,17.04,27313
2018년 3월 1주,62,광진구,1.14,33.7,32.47,0.49,10.49,10.55,0.44,0.52,0.65,26.61,40,64.41,6.17,7.63,10.14,-0.05,0.03,0.16,7.41,9.28,14.57,29.17,31.05,29.26,0.05,43.67,29.82,0.56,16.89,22089
2018년 3월 2주,63,광진구,1.3,39.58,33.7,0.6,12.44,11.08,0.38,0.42,0.57,5.36,23.73,50.3,5.89,7.66,11.04,-0.22,-0.18,-0.03,6.72,8.35,11.75,20.05,29.96,39.6,-0.14,26.46,29.87,0.59,17.61,23438
2018년 3월 3주,64,광진구,1.24,39.48,36.07,0.66,13.24,11.69,0.51,0.62,0.68,28.05,37.63,33.11,7.47,8.42,11.19,-0.15,-0.04,0.02,9.55,10.36,11.84,25.37,30.4,39.02,-0.06,32.93,31.6,0.61,18.97,24158
2018년 3월 4주,65,광진구,1.26,35.18,36.99,0.71,16.3,13.12,0.67,0.71,0.59,36.43,34.96,7.03,9.08,9.98,12.7,-0.04,0,-0.12,12.66,11.92,12.62,24.11,34.08,38.71,-0.05,26.14,32.3,0.64,20.78,23376
2018년 4월 1주,66,광진구,1.25,37.23,37.87,0.73,15.96,14.49,0.72,0.76,0.7,52.58,36.59,41.51,10.86,11.75,13.38,-0.01,0.03,-0.03,14.51,16.38,17.32,30.6,33.23,32.99,0,43.56,32.27,0.66,22.14,21688
2018년 4월 2주,67,광진구,1.33,40.58,38.12,0.62,12.71,14.55,0.64,0.47,0.45,39.69,17.98,18.69,12.2,11.68,12.82,0.02,-0.15,-0.17,12.1,8.04,9.49,39.19,31.79,25.09,-0.1,25.45,32.02,0.62,22.16,22967
2018년 4월 3주,68,광진구,1.4,46.01,39.75,0.84,19.16,16.03,0.51,0.62,0.95,13.79,20.87,36.94,12.33,11.64,14.67,-0.33,-0.22,0.11,10.06,10.22,19.23,35.62,27.6,26.04,-0.15,23.87,29.76,0.7,23.09,23110
2018년 4월 4주,69,광진구,1.28,38.75,40.64,0.72,14.19,15.51,0.6,0.57,0.62,33.33,22.81,35.37,11.62,11.03,14.67,-0.12,-0.15,-0.1,9.81,9.47,12.64,34.85,24.56,33.13,-0.12,30.5,30.85,0.63,23.17,24568
2018년 4월 5주,70,광진구,1.38,39.87,41.3,0.62,13.36,14.86,0.46,0.68,0.59,4.05,43.32,45.07,10.2,10.02,13.37,-0.16,0.06,-0.03,8.82,12.34,12.13,22.71,26.24,34.02,-0.04,30.81,27.66,0.65,22.55,22829
2018년 5월 1주,71,광진구,1.27,38.49,40.78,0.72,14.72,15.36,0.59,0.72,0.59,40.86,23.95,8,10.11,10.52,13.95,-0.13,0,-0.13,11.76,10.03,11.8,23.01,27.74,31.35,-0.09,24.27,27.36,0.63,22.42,21291
2018년 5월 2주,72,광진구,1.36,44.32,40.36,0.69,14.84,14.28,0.58,0.51,0.77,49.44,17.86,60,10.46,9.87,13.19,-0.11,-0.18,0.08,11.47,7.63,16.2,31.92,26.98,37.11,-0.07,42.43,32,0.66,21.86,22471
2018년 5월 3주,73,광진구,1.28,37.97,40.16,0.68,15.6,14.63,0.47,0.53,0.49,4.88,18.35,1.75,10.59,10.03,12.85,-0.21,-0.15,-0.19,10.3,10.13,11.25,24.81,25.87,28.71,-0.18,8.33,26.46,0.59,21.93,24653
2018년 5월 4주,74,광진구,1.36,41.4,40.55,0.75,16.67,15.46,0.54,0.68,0.81,32.28,22.02,55.33,10.77,10.09,14.02,-0.21,-0.07,0.06,9.57,12.57,16.81,31.86,20.54,31.27,-0.07,36.54,27.89,0.68,22.21,22183
2018년 6월 1주,75,광진구,1.32,40.07,40.94,0.53,10.87,14.5,0.47,0.8,0.57,16.36,62.89,37.3,10.08,11.31,13.49,-0.06,0.27,0.04,8.98,14.91,9.68,25.74,30.28,38.6,0.08,38.85,31.54,0.64,22.58,21927
2018년 6월 2주,76,광진구,1.17,36.94,39.1,0.66,14.81,14.49,0.47,0.32,0.55,29.06,10,25.66,9.37,10.77,12.1,-0.19,-0.34,-0.11,8.63,5.45,10.65,20.64,28.31,30.01,-0.21,21.57,26.32,0.54,21.62,21647
2018년 6월 3주,77,광진구,1.24,37.91,39.08,0.77,16.39,14.69,0.86,0.59,0.7,39,33.83,13.73,11.24,10.72,12.79,0.09,-0.18,-0.07,17.77,9.94,14,29.17,32.18,33.01,-0.05,28.85,31.45,0.65,21.65,22196
2018년 6월 4주,78,광진구,1.22,39.02,38.49,0.63,11.84,13.48,0.67,0.45,0.57,53.76,41.14,15.83,11.81,9.46,11.22,0.04,-0.18,-0.06,11.88,7.55,10.55,34.54,36.96,23.13,-0.07,36.91,31.55,0.59,20.79,22758
2018년 7월 1주,79,광진구,1.25,38.08,37.99,0.66,14.49,14.38,0.6,0.52,0.76,36.89,20.8,44.63,12.41,7.96,12.62,-0.06,-0.14,0.1,11.36,8.89,15.29,39.68,26.44,24.96,-0.03,34.1,30.36,0.63,20.59,23021
2018년 7월 2주,80,광진구,1.17,34.39,37.35,0.7,14.68,14.35,0.7,0.59,0.6,40.32,25.2,20,13.64,9.63,13.19,0,-0.11,-0.1,13.57,12.14,12.93,42.49,30.24,23.55,-0.07,28.51,32.09,0.6,21.29,22195
2018년 7월 3주,81,광진구,1.24,37.77,37.32,0.64,13,13.5,0.49,0.49,0.63,25,23.38,39.44,11.55,9.36,12.98,-0.15,-0.15,-0.01,9.41,8.88,13.16,38.99,27.63,29.98,-0.1,29.27,32.2,0.59,20.86,22586
2018년 7월 4주,82,광진구,1.28,39.93,37.54,0.63,12.33,13.63,0.6,0.45,0.46,46.49,23.66,19.29,11.17,9.63,12.59,-0.03,-0.18,-0.17,10.35,8.62,8.97,37.17,23.26,30.84,-0.13,29.81,30.42,0.59,21.27,22775
2018년 7월 5주,83,광진구,1.23,38.52,37.65,0.78,15.56,13.89,0.77,0.87,0.81,25,42.65,56.52,12.54,11.83,13.16,-0.01,0.09,0.03,16.82,17.68,17.57,34.2,28.72,33.81,0.04,41.39,32.25,0.68,22.3,22366
2018년 8월 1주,84,광진구,1.3,39.79,39,0.64,13.16,13.51,0.41,0.47,0.42,12.39,10.84,17.07,10.76,10.74,12.07,-0.23,-0.17,-0.22,6.48,7.78,8.56,27.22,25.13,33.08,-0.21,13.44,28.48,0.58,21.97,23219
2018년 8월 2주,85,광진구,1.25,37.98,39.06,0.59,11.83,13.22,0.39,0.79,0.6,17.65,39.25,37.76,10.07,12.34,12,-0.2,0.2,0.01,6.64,15.29,12.9,25.38,29.1,32.66,0,31.55,29.05,0.61,22.37,24508
2018년 8월 3주,86,광진구,1.34,43.66,39.99,0.58,10.88,12.86,0.41,0.64,0.63,32.23,28.65,44.04,9.31,13.06,13.14,-0.17,0.06,0.05,7.3,11.51,13.53,21.82,30.35,38.85,-0.02,34.97,30.34,0.63,22.73,24223
2018년 8월 4주,87,광진구,1.3,41.7,40.78,0.64,14.01,12.47,0.48,0.66,0.54,47.4,38.52,32.09,7.39,11.45,11.25,-0.16,0.02,-0.1,9.15,11.21,10,27.42,29.31,32.74,-0.08,39.34,29.83,0.62,21.61,24367
2018년 9월 1주,88,광진구,1.32,40.21,40.89,0.73,15.33,13.01,0.81,0.59,0.71,43.48,22.08,37.76,9.83,12.4,12.52,0.08,-0.14,-0.02,16.23,11.61,13.63,35.19,32.12,37.91,-0.03,34.44,35.08,0.67,22.47,23342
2018년 9월 2주,89,광진구,1.3,40.96,41.63,0.74,17.24,14.37,0.77,0.56,0.5,62.12,31.8,0,12.33,11.3,11.42,0.03,-0.18,-0.24,16.63,10.85,8.5,46.31,30.26,28.47,-0.13,31.31,35.02,0.64,22.48,23764
2018년 9월 3주,90,광진구,1.32,41.24,41.03,0.78,17.59,16.04,0.63,0.62,0.65,16.5,19.66,17.07,13.71,12,11.47,-0.15,-0.16,-0.13,12.83,14.32,13.74,42.37,28.01,21.73,-0.15,17.75,30.71,0.65,23.04,23063
2018년 9월 4주,91,광진구,1.32,37.5,39.98,0.83,18.78,17.24,0.8,0.72,0.66,38.46,20.99,4.71,15.72,12.53,12.27,-0.03,-0.11,-0.17,17.19,13.35,13.2,40.14,23.63,14.89,-0.1,21.39,26.22,0.68,23.63,25375
2018년 10월 1주,92,광진구,1.45,45.32,41.26,0.68,15.6,17.3,0.76,0.49,0.49,50.82,10.88,17.27,16.13,11.9,11.32,0.08,-0.19,-0.19,17.87,9.07,9.83,41.97,20.83,9.76,-0.1,26.32,24.19,0.68,23.93,22550
2018년 10월 2주,93,광진구,1.42,44.24,42.08,0.76,16.87,17.21,0.8,0.63,0.76,57.25,32.45,39,15.93,11.76,13,0.04,-0.13,0,15.83,10.29,15.24,40.76,20.99,19.51,-0.03,42.9,27.09,0.72,24.29,22305
2018년 10월 3주,94,광진구,1.41,44.77,42.96,0.64,13.78,16.26,0.72,0.57,0.61,62.86,32.72,27.17,16.57,10.7,12.69,0.08,-0.07,-0.03,15.4,10.1,12.5,52.35,24.26,22.04,-0.01,40.92,32.88,0.68,24.06,24039
2018년 10월 4주,95,광진구,1.26,40.22,43.64,0.89,20.49,16.69,0.92,0.82,0.66,49.09,39.02,23.01,17.25,11.34,12.77,0.03,-0.07,-0.23,19.9,15.91,13.5,55,28.77,26.61,-0.09,37.04,36.8,0.69,24.63,24207
2018년 10월 5주,96,광진구,1.4,43.84,43.27,0.63,15.01,16.54,0.69,0.64,0.66,49.15,58.95,35.14,16.41,12.84,13.95,0.06,0.01,0.03,14.53,15.06,14.56,54.59,40.78,31.08,0.03,47.75,42.15,0.69,24.97,23235
2018년 11월 1주,97,광진구,1.34,42.48,42.83,0.54,10.6,14.97,0.45,0.38,0.37,38.33,41.61,4.17,14.43,12.19,12.34,-0.09,-0.16,-0.17,7.89,7.68,8.79,49.86,43.08,22.37,-0.14,28.04,38.44,0.58,24.15,22487
2018년 11월 2주,98,광진구,1.35,42.39,42.23,0.64,14.59,15.17,0.55,0.48,0.67,18.67,30,21.01,13.53,11.99,12.64,-0.09,-0.16,0.03,11.82,9.31,13.69,38.81,42.4,20.83,-0.07,23.23,34.02,0.64,24.03,22738
2018년 11월 3주,99,광진구,1.4,44.12,43.21,0.59,13.02,13.31,0.49,0.48,0.56,25,48.54,49.4,10.98,10.9,12.06,-0.1,-0.11,-0.03,9.68,11.54,11.21,32.79,44.78,27.43,-0.08,40.98,35,0.64,23.78,23004
2018년 11월 4주,100,광진구,1.4,44.17,43.29,0.57,12.47,12.67,0.56,0.45,0.39,37.93,28.79,19.61,10.09,9.37,10.41,-0.01,-0.12,-0.18,10.97,8.94,7.95,29.98,37.24,23.55,-0.1,28.78,30.26,0.62,22.77,23883
2018년 12월 1주,101,광진구,1.52,50.57,45.31,0.51,10.11,12.55,0.5,0.31,0.48,55.77,33.33,31.18,10.55,8.91,10.7,-0.01,-0.2,-0.03,9.72,5.87,9.94,34.34,35.16,30.3,-0.08,40.1,33.27,0.65,23.64,21237
2018년 12월 2주,102,광진구,1.45,45.26,46.03,0.42,7.88,10.87,0.26,0.21,0.31,20.26,25.32,22.43,8.52,7.58,8.59,-0.16,-0.21,-0.11,3.72,3.99,5.26,34.74,33.99,30.66,-0.16,22.67,33.13,0.57,22.46,22240
2018년 12월 3주,103,광진구,1.4,41.36,45.34,0.54,10.33,10.2,0.47,0.42,0.37,24.75,15.56,13.89,8.27,6.67,7.4,-0.07,-0.12,-0.17,8.68,7.88,6.44,34.68,25.75,21.78,-0.12,18.07,27.41,0.61,21.44,23141
2018년 12월 4주,104,광진구,1.25,36.73,43.48,0.5,10.5,9.71,0.45,0.35,0.47,39.19,21.65,35.63,7.67,5.95,7.99,-0.05,-0.15,-0.03,8.58,6.07,10.34,34.99,23.96,25.78,-0.08,32.16,28.25,0.56,20.85,26200
2018년 12월 5주,105,광진구,1.36,39.53,40.72,0.55,10.76,9.87,0.55,0.42,0.49,58.1,44.68,36.25,7.83,6.39,7.78,0,-0.13,-0.06,10.33,7.62,9.07,35.57,26.8,27.05,-0.06,46.34,29.81,0.62,20.29,27443
2019년 1월 1주,106,광진구,1.38,43.22,40.21,0.67,14.39,11.5,0.75,0.71,0.82,80.41,52.63,63.55,10.73,9.15,10.4,0.08,0.04,0.15,15.35,15.02,15.77,50.61,33.63,37.33,0.09,65.53,40.53,0.71,22.02,25351
2019년 1월 2주,107,광진구,1.45,43.54,40.76,0.58,12.14,11.95,0.59,0.41,0.65,56.45,28.42,53.49,11.42,9.06,12.39,0.01,-0.17,0.07,11.41,7.53,14.38,58.54,36.84,47.23,-0.03,46.12,47.54,0.67,22.89,22320
2019년 1월 3주,108,광진구,1.35,40.83,41.78,0.59,11.57,12.22,0.74,0.4,0.61,51.57,19,40.38,12.29,9.19,13.28,0.15,-0.19,0.02,12.07,6.6,13.92,61.63,36.18,48.42,-0.01,36.99,48.75,0.64,23.83,23956
2019년 1월 4주,109,광진구,1.4,43.68,42.82,0.57,10.89,12.25,0.43,0.36,0.35,40,13.37,20.41,11.75,8.87,12.42,-0.14,-0.21,-0.22,8.16,6.34,5.6,57.11,28.35,44.46,-0.19,24.59,43.31,0.59,23.04,24726
2019년 2월 1주,110,광진구,1.34,38.36,41.6,0.56,12.24,11.71,0.72,0.46,0.37,49.49,18.42,10.38,11.12,7.36,10.22,0.16,-0.1,-0.19,12.83,8.98,6.96,49.38,19.8,31.17,-0.04,26.1,33.45,0.62,21.85,25370
2019년 2월 2주,111,광진구,1.4,44.13,41.75,0.63,12.82,11.88,0.64,0.47,0.35,45.65,33.49,21.6,11.62,7.69,8.14,0.01,-0.16,-0.28,13.43,8.84,6.08,46.68,21.07,23.19,-0.14,33.58,30.32,0.63,21.47,23069
2019년 2월 3주,112,광진구,1.4,42.56,42.18,0.63,13.43,12.35,0.49,0.71,0.55,9.68,45.24,18.18,10.37,9.88,7.47,-0.14,0.08,-0.08,7.05,15.35,11.26,36.2,27.63,17.64,-0.05,24.37,27.16,0.66,21.57,22875
2019년 2월 4주,113,광진구,1.37,40.4,41.36,0.59,12.76,12.81,0.49,0.48,0.52,25.58,32.34,20.25,11.01,10.64,8.42,-0.1,-0.11,-0.07,10.73,9.39,9.4,32.6,32.37,17.6,-0.09,26.06,27.53,0.62,22.4,23915
2019년 3월 1주,114,광진구,1.68,58.69,46.45,0.49,10.48,12.37,0.38,0.33,0.43,28.04,13.91,19.12,9.72,9.97,8.94,-0.11,-0.16,-0.06,7.66,6.31,9.03,27.24,31.24,19.79,-0.11,20.36,26.09,0.69,23.36,22681
2019년 3월 2주,115,광진구,1.57,52.87,48.63,0.59,12.81,12.37,0.62,0.56,0.51,32.58,19.29,12.63,9.33,10.34,9.74,0.03,-0.03,-0.08,11.9,10.33,9.28,23.97,27.69,17.55,-0.03,21.5,23.07,0.71,24.04,22939
2019년 3월 3주,116,광진구,1.63,54.75,51.68,0.51,11.28,11.83,0.44,0.44,0.47,30.86,42.17,44.25,9.68,8.44,9.49,-0.07,-0.07,-0.04,8.43,7.73,10.24,29.26,26.93,24.06,-0.06,39.09,26.75,0.69,24.47,22546
2019년 3월 4주,117,광진구,1.55,49.82,54.03,0.6,13.85,12.11,0.5,0.66,0.58,17.39,44.83,50.65,9.57,9.56,10.81,-0.1,0.06,-0.02,10.31,13.87,14.7,27.22,30.05,31.66,-0.02,37.62,29.64,0.71,26.13,22439
2019년 4월 1주,118,광진구,1.63,56.15,53.4,0.64,15.2,13.29,0.56,0.49,0.59,22.22,14.78,36.42,10.81,9.95,11.53,-0.08,-0.15,-0.05,12.62,7.88,11.91,25.76,30.27,35.99,-0.09,24.47,30.67,0.73,26.56,21546
2019년 4월 2주,119,광진구,1.56,52.83,53.39,0.71,16.3,14.16,0.65,0.72,0.65,30.68,21.83,53.19,10.98,10.35,12.54,-0.06,0.01,-0.06,12.56,11.91,13.3,25.29,30.9,46.13,-0.04,35.23,34.1,0.74,27.22,22369
2019년 4월 3주,120,광진구,1.52,49.62,52.11,0.74,16.92,15.57,0.56,0.71,0.63,23,40.54,22.35,11.84,12.58,13.48,-0.18,-0.03,-0.11,11.89,16.67,14.03,23.32,30.49,40.65,-0.11,28.63,31.49,0.72,27.84,21841
2019년 4월 4주,121,광진구,1.6,53.58,53.05,0.77,18.23,16.66,0.58,0.66,0.71,24.06,33.04,27.27,12.19,12.82,13.89,-0.19,-0.11,-0.06,11.7,14.81,16.31,24.99,27.55,34.81,-0.12,28.12,29.11,0.75,28.22,21549
2019년 4월 5주,122,광진구,1.69,52.36,52.1,0.81,19.84,17.82,0.78,0.68,0.88,34.25,24.11,46.15,13.33,14.19,16.33,-0.03,-0.13,0.07,17.18,13.36,21.7,28,29.88,37.24,-0.03,34.84,31.71,0.82,29.54,22482
2019년 5월 1주,123,광진구,1.56,50.54,51.53,0.94,23.04,19.51,0.81,0.68,1.17,21.85,11.19,77.33,14.04,14.85,20.29,-0.13,-0.26,0.23,15.4,14.57,29.12,25.79,27.22,43.28,-0.05,36.79,32.1,0.82,30.81,21030
2019년 5월 2주,124,광진구,1.58,50.36,51.71,0.74,18.78,19.97,0.57,0.62,0.73,6.58,31.07,34.25,14.13,14.51,21.36,-0.17,-0.12,-0.01,12.26,15.3,18.32,21.68,24.85,46.25,-0.1,23.96,30.93,0.74,31.24,21357
2019년 5월 3주,125,광진구,1.39,44.44,49.43,0.82,20.11,20.44,0.66,0.6,0.71,13.98,17.65,26.97,14.69,13.81,21.31,-0.16,-0.22,-0.11,13.91,12.02,16.11,19.16,21.01,46.18,-0.16,19.53,28.78,0.68,30.41,20832
2019년 5월 4주,126,광진구,1.61,51.99,49.33,0.7,16.22,19.54,0.51,0.69,0.48,20.48,36.31,17.19,12.95,13.88,18.13,-0.19,-0.01,-0.22,10.24,13.65,8.97,15.72,24.06,38.94,-0.14,24.66,26.24,0.72,29.02,19920
2019년 6월 1주,127,광진구,1.63,52.54,49.83,0.73,16.99,18.03,0.81,0.48,0.67,68.92,10.4,42.86,13.84,12.79,14.62,0.08,-0.25,-0.06,18.96,10.19,15.08,27.49,23.86,30.32,-0.08,40.73,27.22,0.76,28.08,21263
2019년 6월 2주,128,광진구,1.62,53.7,50.67,0.79,19.39,18.18,0.67,0.72,0.64,31.91,31.78,30.68,14.23,13.45,14.23,-0.12,-0.07,-0.15,13.83,17.96,16.76,33.82,24.04,29.43,-0.11,31.46,29.1,0.77,28.95,19784
2019년 6월 3주,129,광진구,1.63,53.19,52.86,0.76,17.06,17.42,0.83,0.54,0.52,44.62,20,5.13,15.64,13.19,12.95,0.07,-0.22,-0.24,19.53,10.96,11.01,41.48,24.62,23.97,-0.13,23.25,30.03,0.75,29.52,22672
2019년 6월 4주,130,광진구,1.48,47.16,51.65,0.73,16.1,17.39,0.72,0.56,0.76,50,23.94,54.17,17.18,12.02,14.66,-0.01,-0.17,0.03,16.42,8.95,15.81,48.86,21.53,33.21,-0.05,42.7,34.54,0.72,29.38,22637
2019년 7월 1주,131,광진구,1.52,49.45,50.88,0.72,15.12,16.92,0.66,0.51,0.81,28.7,28.84,42.37,15.86,11.65,14.9,-0.06,-0.21,0.09,13.65,8.74,16.04,38.81,26.14,33.09,-0.06,33.3,32.68,0.73,28.68,21181
2019년 7월 2주,132,광진구,1.47,48.9,49.68,0.73,16.07,16.09,0.55,0.63,0.44,3.19,33.73,0,15.01,10.24,12.83,-0.18,-0.1,-0.29,10.45,12.29,8.48,31.63,26.63,25.42,-0.19,12.31,27.89,0.67,26.66,22318
2019년 7월 3주,133,광진구,1.47,45.94,47.86,0.59,12.31,14.9,0.67,0.59,0.61,76,56.74,28.42,13.74,10.68,13.62,0.08,0,0.02,14.45,12.74,14.14,39.47,35.81,31.24,0.03,53.72,35.51,0.7,26.23,24478
2019년 7월 4주,134,광진구,1.37,40.96,46.31,0.69,13.97,14.37,0.68,0.41,0.41,32,0,0,12.93,10.32,11.94,-0.01,-0.28,-0.28,13.17,7.49,9.11,34.97,29.83,17.7,-0.19,10.67,27.5,0.62,25.46,20770
2019년 7월 5주,135,광진구,1.4,46.35,45.54,0.74,15.96,14.58,0.7,0.64,0.79,25,24.83,47.92,12.58,11.2,12.01,-0.04,-0.1,0.05,12.26,12.26,16.3,34.05,28.82,19.09,-0.03,32.58,27.32,0.7,25.36,22505
2019년 8월 1주,136,광진구,1.44,47.39,45.16,0.57,11.14,13.35,0.54,0.65,0.68,42.86,31.94,49.01,12.78,11.13,13.39,-0.03,0.08,0.11,11.24,12.02,14.02,43.96,28.38,31.34,0.05,41.27,34.56,0.69,25.33,20694
