index,2106금액시간별_1,2106금액시간별_2,2106금액시간별_3,2106금액시간별_4,2106금액시간별_5,2106금액시간별_6,2106건수시간별_1,2106건수시간별_2,2106건수시간별_3,2106건수시간별_4,2106건수시간별_5,2106건수시간별_6,2106금액_금요일,2106금액_목요일,2106금액_수요일,2106금액_월요일,2106금액_일요일,2106금액_토요일,2106금액_화요일,2106금액_가전/가구,2106금액_교육용품,2106금액_기타요식,2106금액_기타유통,2106금액_기타의료,2106금액_미용서비스,2106금액_백화점,2106금액_병원,2106금액_서비스,2106금액_숙박,2106금액_스포츠/문화/레저,2106금액_스포츠/문화/레저용품,2106금액_약국,2106금액_여행,2106금액_유아교육,2106금액_유흥,2106금액_음/식료품,2106금액_의복/의류,2106금액_인테리어,2106금액_일식/중식/양식,2106금액_자동차서비스/용품,2106금액_자동차판매,2106금액_제과/커피/패스트푸드,2106금액_주유,2106금액_패션/잡화,2106금액_편의점,2106금액_학원,2106금액_한식,2106금액_할인점/슈퍼마켓,2106금액_화장품,2106건수_가전/가구,2106건수_교육용품,2106건수_기타요식,2106건수_기타유통,2106건수_기타의료,2106건수_미용서비스,2106건수_백화점,2106건수_병원,2106건수_서비스,2106건수_숙박,2106건수_스포츠/문화/레저,2106건수_스포츠/문화/레저용품,2106건수_약국,2106건수_여행,2106건수_유아교육,2106건수_유흥,2106건수_음/식료품,2106건수_의복/의류,2106건수_인테리어,2106건수_일식/중식/양식,2106건수_자동차서비스/용품,2106건수_자동차판매,2106건수_제과/커피/패스트푸드,2106건수_주유,2106건수_패션/잡화,2106건수_편의점,2106건수_학원,2106건수_한식,2106건수_할인점/슈퍼마켓,2106건수_화장품,2016_아파트지수
1000011,972870099.999992,1905357984.9999845,3685100322.9999704,2566739579.9999785,1079242021.999991,205474970.9999974,878368508.6690515,1731766108.3871725,3746098536.529456,2688154160.307541,1100848518.2913916,269549148.8153015,1698832206.9999862,1397306022.9999888,1484011191.9999878,1499508528.9999874,1301534710.999989,1574492889.9999866,1459099428.9999883,5007829.999999606,1408076.9999995793,227331404.99999756,0.0,0.0,67091926.99999872,0.0,50565946.99999949,10078115.99999922,1816939.9999993625,121709268.99999817,0.0,136384319.99999854,0.0,0.0,2401589.9999994794,331249604.99999726,4595948.999999305,3051995.9999999227,139378278.999998,25989879.99999966,25992859.99999914,183787246.99999848,7450191600.99994,21173519.99999948,469343472.99999523,229716180.99999806,633158450.9999949,269935627.99999756,3424889.999999199,1264398.8082076174,2100328.4094365453,251902022.5544491,0.0,0.0,75804772.09874307,0.0,105071983.25287984,4215860.564927794,1683192.9040609647,449462263.09885013,0.0,313901793.23606974,0.0,0.0,3220982.709496372,320392134.2106892,3786285.6309621907,701030.9089671036,216789938.5536261,46807081.89738248,2625548.727668655,643227648.6281444,4967433148.68682,4489804.4256474795,1880684313.1014836,39403134.00078386,655263763.2998039,422871187.68198365,1682363.6088215604,10414784980.999916
1000012,35300281.99999974,100075692.99999923,972979164.9999944,626368729.9999964,297262753.9999981,25164419.999999855,68255361.70933084,140845051.78181767,1014414464.9947897,587848611.0917549,188724396.31294107,57063158.109354,324901372.99999803,242596674.99999845,297323102.9999983,111727015.99999934,390488702.99999756,490129250.99999714,199984922.99999884,0.0,0.0,306973144.99999815,6173619.999999898,0.0,8443379.99999987,0.0,0.0,2452969.999999852,0.0,177749.99999999895,16857169.999999885,25737227.999999803,0.0,0.0,0.0,114124225.9999992,55652388.99999963,18417350.999999717,492377046.99999714,0.0,0.0,278287159.9999983,0.0,61085219.99999949,394554049.9999976,0.0,245035322.99999848,30803014.999999817,0.0,0.0,0.0,329061508.2501096,10870187.609152379,0.0,3661256.5189409154,0.0,0.0,435769.77200124966,0.0,261702.43010959603,3904229.0968628563,36659132.06962074,0.0,0.0,0.0,85188866.42212953,14180044.607690107,11769907.848190181,117808364.59191571,0.0,0.0,307171809.71482694,0.0,24954864.620840758,952066911.0658801,0.0,141017228.95514318,18139260.426572315,0.0,2057151043.999988
1000013,81853066.99999979,293491029.999999,3457725026.9999924,844122210.9999977,301710042.99999934,44683987.99999964,134221072.5012577,599304951.1628212,2668340507.2606535,1171256176.455491,395126115.3312541,55336543.28850997,977367173.9999976,1064376110.9999976,738990596.9999983,569114915.9999982,316020514.9999989,582893522.9999986,774822529.9999977,0.0,1793290898.9999957,559927052.9999987,0.0,27096499.9999996,0.0,0.0,263164139.999999,113268729.9999995,48283849.99999958,22358909.99999978,41506824.99999958,0.0,0.0,0.0,113599599.99999934,128071183.99999945,327986505.9999989,29916479.99999967,81723194.99999972,287018883.99999917,0.0,55066260.99999978,0.0,228499297.9999991,166649691.99999937,108677480.99999963,386548220.99999887,240931656.99999914,0.0,0.0,64399108.49066357,1203455490.7727513,0.0,1459242.8666596862,0.0,0.0,101124426.99015635,57759817.36829983,33994936.41751448,14555959.591339923,18860270.18454605,0.0,0.0,0.0,7545739.585079806,41648643.65961508,79185878.93989985,19910195.66703631,146521227.84526128,371225914.91702217,0.0,229852584.9584847,0.0,20433238.98326733,1374720986.1820543,12902374.942043321,336610524.3638309,887418803.2744578,0.0,5023585365.999989
1000014,19747486.999999914,76838605.9999996,1138052897.9999955,269388161.99999887,71457834.99999961,15561542.999999937,23781347.00612278,164723832.8105398,952488215.9431362,323777875.3352149,105230164.28154647,21045095.623432823,206673115.99999917,314950131.99999875,164246228.99999934,380143459.99999845,29990480.999999765,96505226.99999948,398537885.99999833,0.0,609353713.9999976,56122233.99999974,61130159.9999997,0.0,0.0,0.0,0.0,21809751.999999825,105986663.99999945,0.0,329299.9999999319,0.0,0.0,0.0,5548099.999999947,0.0,0.0,0.0,39939856.999999695,11625899.999999922,152519379.9999993,0.0,0.0,9659425.99999981,51549840.99999974,0.0,455898035.99999815,9574166.999999866,0.0,0.0,3981365.259005627,121268561.87917696,7842764.70983036,0.0,0.0,0.0,0.0,37859053.42629559,53612063.613058046,0.0,474708.4519034808,0.0,0.0,0.0,477051.5340945077,0.0,0.0,0.0,71469161.6073695,4996857.080599866,35114835.56415599,0.0,0.0,18052979.665481772,387027973.23287255,0.0,816469014.4385248,32400140.537623636,0.0,1591046530.9999938
1000015,84721024.99999969,832228041.9999993,4756500159.999995,2955335023.9999976,589374847.9999989,50152691.999999054,222173264.602999,1008584912.2111633,4551954331.86662,2764293068.329851,595071231.7475234,126234982.24183488,1409286628.9999988,1513972898.9999986,1522306831.9999988,1373571285.9999983,783103615.9999986,1057287250.9999992,1608783277.9999986,374396875.99999934,1253858179.9999986,2056692790.9999979,5020759.999999359,0.0,8553723.99999988,0.0,227313691.9999997,85433478.9999996,2171499.9999997234,268462741.99999917,67697490.99999918,0.0,0.0,6488769.999999339,3632849.999999755,67069014.99999924,104995711.99999933,9200659.999999546,397395870.999999,127750603.99999936,4930649.999999415,425539866.99999887,0.0,27591974.999999326,971658047.9999992,61707421.99999969,2360301527.999998,337982768.9999996,12464814.999999283,6428327.370960682,855830447.5604931,1836730387.2190895,8392971.763693782,0.0,9593555.287604678,0.0,90305989.82750475,57499723.347330526,98456.42734245869,126984420.86896417,53723675.65471884,0.0,0.0,296734.02458459826,990608.1333200596,22381388.011998307,23372386.071764898,9483596.030136874,351340493.7106114,15452590.048981486,1762662.4942636555,776428360.8387707,0.0,33025795.06866423,3406234628.53589,5905630.971545101,1022882345.1669941,539510417.6475227,13656198.917232143,9268311790.999992
1000016,45447676.99999891,254941372.99999765,3877311144.9999743,3135206789.9999795,737893560.9999951,29808864.999999348,112112584.0412998,552123057.8443483,4258748496.482677,2590318176.0100646,478703990.07628405,88603106.54527274,1234861481.9999914,1136272728.9999921,1216037991.9999917,864036191.9999938,1094364680.9999926,1424675408.9999905,1110360925.9999924,62555488.99999951,0.0,2012319456.999987,0.0,0.0,208994710.9999985,0.0,103396159.99999928,49495754.99999927,0.0,68879952.99999881,104579735.99999931,103580758.99999903,0.0,0.0,4289618.999999411,187221869.99999833,321154604.99999785,81921107.99999918,2054115816.999987,60080492.99999921,0.0,175622835.99999824,0.0,127152458.99999857,258547433.99999788,85021434.9999988,1738857913.9999883,247099370.99999788,25722429.99999909,699517543.720721,0.0,2047209016.4590147,0.0,0.0,98932130.9590371,0.0,173061392.40159196,17703489.724466037,0.0,19674261.190230742,43908421.76065031,212999505.51032403,0.0,0.0,1051333.8103665994,386534573.44098836,49417589.91367747,54570489.29270044,1196957819.4232168,9548727.613288518,0.0,333982159.24313325,0.0,25884886.761929557,905463907.6710838,5512577.423590697,1280889159.897858,513142310.5260221,4648114.256047985,8080609410.999948
1000017,9297590.999999879,1908068169.99999,9971206101.999952,1367274053.9999924,252491706.99999845,8577892.999999266,117901909.92795515,1608205618.1735547,8465428332.066965,2655469661.757416,618005557.8038731,51904437.27016821,2721343370.999986,2751462143.9999866,2518273035.999988,2263362492.9999886,166689305.99999878,637354698.9999962,2458430467.9999876,2553046697.9999876,4436074609.999978,176350279.99999797,0.0,1399382564.9999928,895759.9999999957,0.0,55724743.99999878,371429584.9999979,7902789.9999987865,6295165.999999397,273646654.9999978,0.0,0.0,0.0,6815399.999999438,13387476.999999065,17485758.9999987,1818508960.9999905,46567944.99999861,211428625.999999,0.0,0.0,0.0,337549019.99999774,145826854.99999833,30323055.999998562,1494711208.9999921,113562355.99999848,0.0,743305663.6083854,471695919.0919519,1275922991.001842,0.0,701631079.2875831,1464286.2396337532,0.0,69946055.80070736,396287096.8677601,7809846.464206468,36956435.2773677,499984662.6244879,0.0,0.0,0.0,1321312.026196594,78000589.67717369,30537948.6083563,1965348486.4308805,263457335.67506406,249989932.41604492,0.0,0.0,0.0,73754543.40562648,2482135977.5889373,60346632.77233376,3955120614.839148,151898107.29623815,0.0,13516915516.999935
1000018,126200552.99999988,188655051.99999994,995986833.0,537172744.0000001,150818160.99999997,31482454.999999847,180065361.13011685,240763923.81440228,934399123.832901,456784808.53328425,166372310.3756386,51930270.31365679,298987801.9999999,296193362.0,294592223.9999999,291390887.9999999,232991022.99999988,329225077.00000006,286935422.00000006,8362679.999999913,0.0,292658070.0,0.0,0.0,115648411.99999994,0.0,155292856.99999985,66617005.999999955,19032404.99999985,34345699.99999988,7482799.999999925,50117524.00000001,0.0,0.0,8643799.999999987,0.0,173142925.00000003,2721599.99999993,117528480.0,5304349.99999997,0.0,186241515.99999994,0.0,0.0,431455339.99999994,0.0,334956471.99999994,11376430.999999955,9387429.999999972,1955578.6927422194,0.0,306566240.6440012,0.0,0.0,36488135.976720564,0.0,46479149.39384388,9980763.659832966,5644991.329046645,13182062.854452558,478488.6695951836,39930429.46469948,0.0,0.0,2226447.278691309,0.0,35702529.57954034,125997.01644514197,98757161.47312698,18487562.222521987,0.0,309537420.28775126,0.0,0.0,860254504.5454128,0.0,237767994.75671062,5871610.962791675,878729.1920725935,2030315798.0000002
1000019,39450564.99999988,156613895.99999946,709910833.9999981,432681287.99999887,138573969.99999958,19426840.999999862,95385278.31210107,213817319.19607583,580446563.3002979,424648694.1594968,145170096.48533556,37189442.54668886,246699269.99999928,212241749.99999943,209406525.99999937,257677998.99999925,145680605.99999955,159315556.99999946,265635685.99999934,22114869.999999847,79775645.99999969,175653164.99999952,0.0,9075549.999999855,17389839.999999817,0.0,184207310.99999946,0.0,0.0,57705250.99999979,5039429.999999915,0.0,0.0,5600211.99999994,31362889.999999862,79123852.99999967,52299029.99999984,0.0,40112907.99999978,0.0,4963949.999999952,84814377.99999976,0.0,81158785.99999976,194263971.99999952,106421505.99999969,246471695.99999928,18191299.99999994,911849.9999999428,2658786.5788772046,7423723.320295419,135896360.667374,0.0,493453.09225540754,6696059.499627639,0.0,13974638.14316048,0.0,0.0,67061885.80011379,4040765.707089475,0.0,0.0,590668.9786966953,6598649.569500907,83406961.60548165,8603314.884519214,0.0,81620789.48034893,0.0,1379456.5603004505,289392483.61062866,0.0,17116593.498961117,540361212.7910361,11221934.420495585,216939870.18332276,786653.1010631225,393132.50684596755,1496657393.9999962
1000020,91905080.00000015,575768969.0000008,3154838784.000005,2070679646.0000033,538707425.0000007,81137311.99999966,161993532.45311308,637847484.8703871,2923740031.9480166,2058263700.8861773,607159392.6541333,124033073.18818145,1025838255.0000013,994162070.0000014,1023249802.0000015,1073102839.0000012,510739197.00000083,978793623.000001,907151430.0000012,9078149.999999803,569970.0000000009,470618582.0000005,0.0,0.0,182710528.99999988,0.0,857138044.000001,56404163.99999963,0.0,459335189.00000054,74073929.99999964,288703822.00000006,0.0,9366377.99999999,3671239.999999557,279638036.00000006,193885029.99999976,4882781.999999788,57608166.99999946,34703801.99999981,86888435.99999999,312127060.00000006,0.0,52132590.00000004,328411335.0,83473999.99999985,788425784.0000012,1853675254.0000026,25514941.999999996,920235.696653079,2149733.950288157,526013981.4701652,0.0,0.0,105156084.57012121,0.0,351294819.7515597,136039975.5344669,0.0,53044699.03795696,19489803.702679995,344357686.68363565,0.0,1215131.0830302779,3363391.4773596195,145714422.99149817,3404466.849728451,3701940.9590347162,55206958.21390057,88270054.24772312,10036573.834055863,818432320.2799604,0.0,10754563.975279955,851918326.8741381,8317302.418411281,728733100.9460788,2240367035.7117023,5134605.7405741,6513037216.0000105
1000021,93266879.99999872,723770912.9999948,3597476773.9999766,2111674718.9999857,409784818.9999971,69619478.99999897,194675780.39917845,708872048.3232385,3210450429.644016,2161456603.880175,585452098.6618546,144686623.0914907,1098240459.9999926,1226248520.999992,1033050709.9999933,1078696954.9999926,484423263.9999961,875175141.9999936,1209758531.9999917,29420314.999999255,26405838.999999765,397831449.999997,0.0,0.0,162601560.9999989,0.0,348490275.99999714,58953564.99999912,0.0,281094821.999998,35753609.999999754,202796344.99999803,0.0,0.0,0.0,253560490.99999788,29899395.999999784,5963704.999999602,391376293.99999726,0.0,0.0,255928961.99999788,1256928923.9999914,105577944.99999921,366905420.9999971,273304485.9999977,1009304859.999993,1499954092.9999897,13541223.999999635,1408328.2417385436,48406029.77929904,674649404.5965258,0.0,0.0,45064593.36092539,0.0,124869733.03447881,76920282.81266083,0.0,77220593.7182511,28821441.28793464,236731151.50510025,0.0,0.0,0.0,297853590.59141654,9582057.508021751,1163800.2778990485,460418646.51407444,0.0,0.0,617789393.5798669,193677036.49687126,12542565.207726305,1223754904.920768,16359111.818342486,986740826.920012,1867864868.2458518,3755223.582183965,7005593583.999954
1000022,23829466.999999795,58419140.999999486,287803204.9999975,314157933.99999726,143697196.99999872,10631631.999999885,48379379.82871485,95034096.43199533,290019171.025348,269168103.42191905,116426462.43533298,19511362.856682573,129368126.99999885,110644559.99999899,116440169.99999897,111956245.99999896,113826644.99999897,146384148.9999987,109918678.99999905,14595559.99999983,0.0,110296633.99999903,0.0,0.0,3639569.99999995,0.0,24790591.999999784,455099.99999994616,0.0,4508288.99999989,3822149.999999905,57653970.99999944,0.0,0.0,5799809.999999886,32614564.999999687,702419.9999999144,2837765.9999999367,27559336.99999974,0.0,0.0,22423934.999999784,0.0,26734619.999999713,137966721.99999872,17719299.999999788,322930462.9999972,0.0,21487771.9999998,1606309.1568386706,0.0,89837772.48123199,0.0,0.0,3119588.146831753,0.0,28551995.781443004,178146.61439429378,0.0,6874384.162560047,1786741.9568075817,51830992.46515794,0.0,0.0,3382499.4879171317,41282532.22369747,179025.9165383452,4240346.659699401,14281097.843157252,0.0,0.0,34397948.15626575,0.0,4194095.36691978,342744941.3523415,1250191.7884788092,200582008.6009693,0.0,8217957.838742233,838538575.9999927
1000023,31862932.99999986,39349209.999999866,175940116.99999937,147329795.99999952,50461900.99999982,16873911.999999907,48716509.911679596,44098789.524084315,152408982.55043966,139610952.63019502,55092350.82365361,21890283.559946176,70080903.99999972,58897554.999999784,66495760.99999977,64079007.999999784,59828416.99999978,83667340.99999972,58768882.99999981,0.0,0.0,1805679.9999999655,0.0,0.0,8402815.999999957,0.0,0.0,17698492.99999994,0.0,0.0,0.0,17204319.999999918,0.0,0.0,0.0,81593149.9999997,0.0,15251656.99999993,4430974.999999959,0.0,1945519.9999999895,2597358.9999999707,0.0,4898119.999999973,119303781.99999958,0.0,53572964.999999784,133113031.99999954,0.0,0.0,0.0,449628.31967359246,0.0,0.0,3405937.7581265084,0.0,0.0,19101112.088869825,0.0,0.0,0.0,8994249.42490207,0.0,0.0,0.0,41488666.7043495,0.0,7372972.302163053,1781812.4283524198,0.0,328579.52068285627,4830818.059401448,0.0,317963.47627939645,189508562.21373564,0.0,38389429.058318056,145848137.64514378,0.0,461817868.99999845
1000024,9281134.999999933,40700227.99999977,121567681.99999936,115199587.99999939,38906599.999999784,9271108.99999995,8972516.640104752,43086666.64432509,117671450.14935648,106280453.55441006,46079246.88858392,12836008.1232179,51609545.99999972,54168711.999999695,49237405.99999972,41262511.99999975,47307145.999999754,53507169.99999971,37833849.99999977,0.0,0.0,25187134.99999984,0.0,0.0,1556400.9999999667,0.0,0.0,18167874.99999989,0.0,2822819.9999999693,0.0,18908565.999999866,0.0,0.0,0.0,27110392.999999836,24580499.999999862,1848133.9999999884,0.0,0.0,18100219.9999999,38049.99999999491,0.0,0.0,0.0,0.0,786879.9999999722,195819367.99999896,0.0,0.0,0.0,46608529.96192127,0.0,0.0,1255157.0024845488,0.0,0.0,1810423.063057937,0.0,1184906.7036598355,0.0,17438708.71940455,0.0,0.0,0.0,26292720.941531073,9704027.09029324,904730.3650986721,0.0,0.0,628265.8818569763,209238.65912173156,0.0,0.0,0.0,0.0,816745.6464140759,228072887.96515414,0.0,334926341.9999982
1000025,29843002.999999773,64096307.999999635,525632429.9999977,449237487.999998,107696082.99999951,19511119.999999877,66894444.52995168,130456449.5358669,475564248.0514677,350860467.41976404,134489540.095497,37751282.36744731,191839729.99999908,145182891.9999993,182923002.99999917,142018135.9999993,192698056.99999908,193584472.99999905,147770140.99999925,7150219.999999867,0.0,39389416.999999784,0.0,49091099.99999975,65349276.99999961,0.0,26776384.999999877,29000919.99999982,14222299.99999993,0.0,0.0,0.0,0.0,0.0,7991589.999999852,11634194.99999991,4796299.99999995,0.0,225401643.999999,0.0,0.0,25347288.99999985,0.0,0.0,270780564.99999875,53101243.999999665,365983985.99999845,0.0,0.0,1104676.0853158752,0.0,49402205.57343857,0.0,3634179.7510440317,52808460.644534,0.0,23144327.78500532,6150045.440410203,6437636.266942283,0.0,0.0,0.0,0.0,0.0,1472560.4976788696,22720186.72014941,346575.0742973482,0.0,71119148.65746373,0.0,0.0,8002253.105064133,0.0,0.0,770613172.4318217,2593602.154629079,176467401.81219935,0.0,0.0,1196016431.9999948
1000026,52787273.9999996,414742280.99999875,3104295972.999991,1551472774.9999957,235747059.9999988,18546116.99999981,134847631.7262664,557990056.9110104,2969052336.735836,1333414628.3792357,310778558.9527599,71508267.29487431,792597432.9999976,840745993.9999975,722144343.9999977,571970959.9999983,813911314.9999976,886444507.999997,749776925.9999974,122473.99999999965,2777939.9999994836,785011560.9999979,0.0,0.0,0.0,0.0,408156291.99999845,329868627.9999989,25577859.99999944,75703104.99999957,368859925.9999985,0.0,0.0,0.0,0.0,15660535.999999564,10633999.999999816,2236484.999999953,119726979.9999996,0.0,0.0,81556282.99999966,923819952.999997,10092154.999999832,232250392.99999914,242178979.99999923,1734971268.9999948,0.0,8386659.999999598,2571169.9124217746,2591953.574369083,1142950841.0011337,0.0,0.0,0.0,0.0,154472027.19579482,74771764.07971315,7611900.723303396,79133100.07450457,95436728.22404681,0.0,0.0,0.0,0.0,8840907.933102705,1129245.6324537357,1635905.1248063548,137864033.86351702,0.0,0.0,305354946.9029188,713330841.1762238,4443085.065116092,1436152887.9749355,91728461.07354653,1114291094.8945258,0.0,3280585.573546448,5377591479.999985
1000027,7067273.999999787,109474738.99999952,1093753931.9999964,652894898.999998,129929497.99999958,2436330.9999998696,8416631.691209378,218682028.13995707,1219338402.636044,495462080.49729645,48817379.925754204,4840150.109731793,320846964.9999989,271427156.9999991,299843611.999999,265340172.99999914,245797793.9999991,312666313.9999989,279634657.999999,0.0,0.0,541797580.9999982,0.0,0.0,0.0,0.0,0.0,274704137.9999991,37502049.99999977,7389601.999999845,6047191.999999793,0.0,0.0,0.0,9434399.999999799,7675716.99999993,60500046.99999963,2279399.9999999297,76191984.99999972,447359.9999998815,0.0,13392971.999999877,0.0,56454266.99999974,71197018.99999972,0.0,349865277.99999887,480677664.99999845,0.0,0.0,0.0,816282345.6965888,0.0,0.0,0.0,0.0,0.0,115253784.19614601,13444013.159681687,12509001.511906609,17315560.674504764,0.0,0.0,0.0,677162.9569923462,8219666.592106801,12158777.716505926,1256797.6527043316,97149981.40992217,7232932.5200518705,0.0,33844024.38321576,0.0,47193372.14642967,285314252.36353,0.0,248943463.49676612,278761536.522939,0.0,1995556672.9999936
1000028,350546892.99999976,1616373488.000001,4634417334.000004,3263397263.000004,816867230.0000008,137165209.99999982,596729199.6660198,1712090929.0546486,4046931634.4671173,3091273760.096945,1091898458.0450284,279843436.6702501,1802054267.000002,1737800679.0000012,1567571109.0000017,1710286038.0000017,781605613.0000005,1482631615.0000014,1736818097.000002,251860924.9999999,6728839.99999895,354151035.99999994,0.0,9549379.99999937,130205679.99999918,0.0,2337597890.000002,38041537.999999486,72684869.99999906,879646008.0,161671024.99999928,268375847.9999998,0.0,0.0,7257109.999999527,111530382.99999948,3248669.9999996657,271272862.9999999,472666202.9999999,171478220.99999943,0.0,240835150.9999993,0.0,134249199.9999992,757234522.0000002,103389429.99999917,1098684678.0000005,2920917801.0000024,15490145.999999536,12286489.127113007,18632363.99666621,574223950.1822109,0.0,725368.3746905742,68130857.48561126,0.0,702791153.2653543,11260261.299637688,29082940.955360617,137146091.1234625,36056478.10471467,401292740.2796701,0.0,0.0,2336995.888460456,124057868.0442823,1591333.100055828,36699831.94151198,325361505.2014457,51492576.55187345,0.0,607889035.0008875,0.0,5996685.421222361,2421736991.298567,8171953.6622550925,791977778.8099602,4439110090.781936,10716078.103049926,10818767418.000011
1000029,192764624.99999794,1236881128.999989,10127778213.999922,7260772078.999943,2031622708.9999845,55225743.99999858,615664390.0304255,1680641507.4107227,9731640136.175117,6663430016.936342,2000574492.324114,213093957.12311584,3084352665.9999747,2600192110.9999785,2757980653.999977,2927143474.9999776,2395676574.9999804,4608708598.999965,2530990419.9999804,72287589.99999866,0.0,397838051.99999577,37244155.999999456,0.0,505330456.9999953,0.0,111180893.99999774,193568228.99999678,36555599.9999992,1040859980.9999914,384806000.99999565,203627491.99999723,0.0,6483719.999998582,0.0,873219.9999999934,15426328.999999842,930713459.9999924,314507030.9999971,272448163.9999978,1211999.9999999907,478670190.99999535,0.0,51665019.99999909,693360591.9999946,0.0,1205177172.9999895,13944823947.999893,6385199.999998114,38895471.45594089,0.0,1443222188.0364945,263339787.3464223,0.0,445296830.6702551,0.0,67112947.93182278,71921474.30618013,681506.8095293896,919624163.4838936,67632341.9244299,531885822.53344125,0.0,535218.454129892,0.0,4637973.844624328,8393997.700446354,144114426.04113293,235422272.33005148,92586111.12516241,1374618.2241746045,2119068060.1975758,0.0,17840146.264728613,3290728070.681123,0.0,1966786102.0831187,9171625102.49608,2319866.059061749,20905044499.99984
1000030,176251243.9999989,237681357.99999857,1338337060.999993,921296688.9999952,302029012.9999983,50351340.99999961,272970478.39447933,381537697.4267016,1102069360.2568903,829300861.0426648,350000044.7406196,90068264.13862872,514365507.9999972,454242990.99999774,455658008.9999975,423542712.99999774,272595481.99999845,386550565.99999803,518991436.99999744,81044570.99999945,0.0,304807423.99999845,0.0,0.0,67746877.99999943,0.0,127168337.99999912,96653431.99999925,0.0,128540267.99999923,101225209.99999924,76575047.99999945,0.0,0.0,0.0,368022112.999998,56318421.99999964,22419447.9999998,68544075.99999964,9840299.999999769,3123599.9999999576,188466351.99999884,0.0,24775253.999999616,820154982.9999957,34601329.99999954,445919658.9999976,0.0,0.0,1850934.6105442115,0.0,280093329.391376,0.0,0.0,27912581.01506557,0.0,60044156.40337721,5944097.9028096795,0.0,5189273.779614971,19014131.693530712,71688645.81860863,0.0,0.0,0.0,220688881.96743113,6392381.276468935,7970221.850615254,55623832.30056399,1069645.369672508,658218.3255390502,232196824.36446676,0.0,1926757.9845025667,1761335574.5660446,988301.6644194572,265358915.71533096,0.0,0.0,3025946705.9999847
1000031,83753553.99999964,205075243.99999937,978613002.9999975,817700099.9999979,227982181.9999992,43236504.99999986,176866326.47739652,235371252.32765168,872866642.2272084,728755916.9760835,261778325.8576536,80722124.13400017,350488146.999999,326690814.999999,339284508.99999905,362400591.9999989,302044481.99999905,359250580.9999988,316201461.99999917,17893882.99999991,0.0,139998817.99999946,0.0,0.0,66755519.99999982,0.0,52890596.99999976,32001865.999999758,0.0,228253361.9999993,15403067.999999959,20288787.999999736,0.0,0.0,0.0,911470939.9999975,109606635.9999996,52690918.99999964,27625282.999999702,1093499.9999999295,0.0,14317994.999999838,0.0,14816539.99999989,241828494.99999925,73790067.9999996,325736749.9999991,0.0,9897559.999999829,68863956.10456876,0.0,140110964.4537497,0.0,0.0,33223382.83084951,0.0,11271932.762836551,16235361.923877923,0.0,383445098.6719486,4254178.662798749,34591853.70920139,0.0,0.0,0.0,821577089.443609,9731152.271737495,36854245.08066989,43093883.69632924,149648.91218105028,0.0,35818474.4879047,0.0,1568591.3508848725,525967073.3775197,2911311.43313858,185497846.18205085,0.0,1194542.6441352633,2356360587.999994
1000032,214397502.99999976,1028402760.0000007,6105392471.000007,4043458931.000005,964471490.0000008,120862908.99999972,318910006.5595006,1509864693.330008,5513645673.546678,3708031869.0923147,1220920107.0358062,205613714.43570575,1898017636.0000024,1690924030.000001,1786089555.0000021,1846018919.0000024,1618742523.0000012,2075836438.0000024,1561356963.0000012,2686816982.000003,0.0,1372491911.000001,0.0,191027549.9999994,194569564.99999937,0.0,524246044.00000054,153016783.9999992,653543025.0000005,315934732.9999997,24574784.999999132,221756057.9999999,0.0,3873007.999999746,33107469.999999754,348792559.99999946,115880523.00000007,92576827.99999948,444402612.9999998,129300099.9999994,96261849.99999954,456722128.00000006,264487013.99999923,100881759.99999912,367900336.99999946,101112265.00000001,1444567554.0000007,2096594971.0000021,42547645.99999949,98580017.04714064,0.0,2285761723.7791147,0.0,5679417.869886109,167707218.18728012,0.0,259501784.05365193,70792330.83256416,203717793.57168555,451494527.795131,13757347.295587666,425993772.2806924,0.0,3740342.8715318106,27088636.922165226,364641706.3638807,68955538.28524804,29365077.114503413,366083674.34495515,40362944.017746195,9548746.303217698,1264759462.2855895,271787360.78919744,14157178.69510105,1310309485.568562,7739372.12855861,1506410693.6371427,3191368876.326899,17681035.632967174,12476986064.000015
1000033,133768989.99999847,210593014.9999979,1010475443.9999905,1349609405.9999871,584551949.9999943,33617107.99999962,198875769.11058152,319539216.80803317,1228927184.83601,1114978501.508068,407218916.27485424,53076324.4624201,576952032.9999944,443524107.9999957,472461407.9999954,391036306.9999962,397562823.9999961,607456915.9999942,433622316.9999959,8398499.999999825,26735516.999999586,396954384.999996,0.0,0.0,48932739.99999943,0.0,34909361.99999965,14339173.999999717,28310949.99999962,2936493.9999997495,8061699.999999878,35097625.99999935,0.0,0.0,83706509.99999899,195160001.99999815,13649675.999999568,11693438.999999769,38718139.99999963,0.0,14862799.999999695,110862854.99999872,0.0,0.0,267789780.99999717,10156199.999999845,1836647418.9999828,112275680.99999864,22416961.999999728,115964.27455979961,72991422.95376949,371252220.6045198,0.0,0.0,31790386.992633797,0.0,2889310.274984794,1693442.9328151334,16930100.602776453,4853640.285308102,1040261.0562669557,51270334.66981755,0.0,0.0,52216047.25075628,114540807.39388719,45092560.07460437,3673720.878736243,18037798.643856473,0.0,811066.4389643794,286992442.01278216,0.0,0.0,891234432.9371457,578454.4068903949,1109354803.7610657,231499777.47967187,13756917.074153863,3322615912.9999685
