상권_코드,공시지가,아파트_단지_수,아파트_가격_2억_미만_세대_수,아파트_가격_2~4억_세대_수,아파트_가격_5억_이상_세대수,아파트_평균_시가,아파트_평균_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
1000001,4675445.715609078,544.0,2800.0,582.0,245.0,255243240.75,68.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,114.0,0.0,34.0
1000002,3689913.5307226996,179.0,4372.0,5775.0,2984.0,229979099.58659217,49.75,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,4.0
1000003,12411847.78580188,32.0,982.0,1386.0,0.0,177736607.75,50.0,152.0,1.0,3.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,3.0,27.0,0.0,16.0
1000004,4357117.328339576,917.0,4753.0,2021.0,124.0,148500313.01526716,58.0,44.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0
1000005,1612399.5008319467,421.0,1210.0,2220.0,1006.0,337631733.3064133,102.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0
1000006,4675445.715609078,168.0,564.0,295.0,209.0,446793996.0,96.0,78.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,14.0
1000007,5795525.442684064,64.0,128.0,132.0,104.0,746836891.75,138.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,13.0
1000008,5795525.442684064,80.0,128.0,106.0,258.0,823162234.25,158.0,69.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,22.0
1000009,5795525.442684064,68.0,128.0,103.0,161.0,803391124.75,154.0,104.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,26.0
1000010,4357117.328339576,383.0,2717.0,2497.0,1483.0,189943831.28720626,54.75,47.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
1000011,3689913.5307226996,885.0,8766.0,2366.0,725.0,150878127.9559322,52.0,75.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0
1000012,4652801.640513552,856.0,3682.0,3092.0,82.0,197563362.25,60.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,12.0
1000013,12411847.78580188,20.0,592.0,1128.0,0.0,163004604.0,35.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,7.0
1000014,7210535.667333524,201.0,2834.0,147.0,0.0,113419590.79104477,42.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000015,3903592.3559822747,645.0,5413.0,694.0,120.0,161400422.4883721,56.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,5.0
1000016,8075291.286307054,624.0,2233.0,2224.0,311.0,222326509.0,65.0,97.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,22.0
1000017,12411847.78580188,8.0,49.0,690.0,0.0,221428675.5,77.0,50.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1000018,3689913.5307226996,98.0,2363.0,3164.0,1337.0,226063873.89795917,51.75,69.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0
1000019,3689913.5307226996,961.0,9417.0,4334.0,1459.0,161428885.91363165,52.75,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,17.0
1000020,3689913.5307226996,621.0,4824.0,6948.0,1723.0,179520340.38647342,53.75,60.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0
1000021,4357117.328339576,677.0,4197.0,4015.0,1547.0,206357403.3677991,62.75,60.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,15.0
1000022,3690292.526547786,743.0,4554.0,472.0,0.0,119664054.87752356,49.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000023,3690292.526547786,673.0,3804.0,2930.0,834.0,135490593.4011887,50.0,15.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000024,3690292.526547786,1052.0,6533.0,1007.0,0.0,124355764.1539924,49.0,28.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000025,3271839.741847826,976.0,4903.0,4701.0,5400.0,159290263.147541,51.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1000026,2068055.9014869889,454.0,1639.0,3730.0,1936.0,391828557.4845815,121.0,100.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,39.0
1000027,8075291.286307054,915.0,3691.0,3218.0,2347.0,204356525.3704918,60.0,72.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,30.0,0.0,0.0,6.0,0.0,1.0
1000028,5493734.20770878,240.0,3595.0,2001.0,6119.0,333776711.1875,57.75,101.0,7.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0
1000029,5493734.20770878,221.0,2888.0,6221.0,8243.0,368577453.1312217,60.75,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1000030,4158889.814814815,496.0,3542.0,2921.0,341.0,205186952.5,55.5,28.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000031,4020585.8057305426,314.0,1583.0,8585.0,7010.0,365026727.2675159,72.75,42.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000032,4020585.8057305426,302.0,3019.0,2732.0,3167.0,293703752.19536424,61.75,69.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0
1000033,4158889.814814815,250.0,2892.0,2222.0,1187.0,196793554.568,52.75,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
1000034,4020585.8057305426,790.0,4565.0,5851.0,3984.0,226236487.8227848,60.75,37.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000035,4020585.8057305426,1420.0,9522.0,3747.0,5149.0,197456576.1197183,66.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000036,4020585.8057305426,1153.0,7191.0,2946.0,791.0,193970404.04249784,64.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1000037,4114363.7517630467,707.0,4287.0,2389.0,375.0,232821659.844413,62.0,19.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000038,4020585.8057305426,624.0,4318.0,3838.0,3550.0,218483065.1153846,62.0,43.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
1000039,20445718.181818184,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,18.0
1000040,11542463.777089784,4.0,3.0,153.0,0.0,279294871.75,85.0,83.0,8.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000041,4114363.7517630467,491.0,3278.0,1749.0,342.0,245833980.7454175,62.75,27.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
1000042,4020585.8057305426,644.0,3817.0,2530.0,1398.0,246001594.11645964,62.75,56.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
1000043,4020585.8057305426,302.0,1785.0,5911.0,8577.0,357437693.5596027,67.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000044,13914320.720720721,121.0,2288.0,921.0,3100.0,324286599.09917355,84.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0
1000045,20445718.181818184,77.0,1870.0,827.0,2164.0,324079147.58441556,77.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,68.0,0.0,8.0
1000046,4114363.7517630467,565.0,7488.0,1536.0,862.0,119113258.86548673,38.0,89.0,1.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0
1000047,4114363.7517630467,310.0,2743.0,1124.0,153.0,223605273.76774195,54.75,68.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0
1000048,13914320.720720721,125.0,2318.0,951.0,2156.0,272940349.584,74.0,78.0,8.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,5.0
1000049,4020585.8057305426,362.0,3720.0,8721.0,6950.0,319593088.4198895,65.25,62.0,5.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,9.0
1000050,4945573.415023974,357.0,102.0,622.0,2778.0,653088255.7563025,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000051,6975276.705012325,300.0,165.0,1470.0,2962.0,512138134.94,81.75,46.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,16.0
1000052,6975276.705012325,300.0,243.0,1553.0,629.0,410096254.25,82.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000053,6975276.705012325,424.0,681.0,1720.0,797.0,388414270.25,91.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1000054,6975276.705012325,656.0,1184.0,3378.0,1966.0,373136888.4054878,85.0,60.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0
1000055,6919708.538083538,1053.0,254.0,4074.0,6071.0,589212716.5128205,60.5,47.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
1000056,7929651.997976732,1014.0,2261.0,6830.0,1508.0,297202499.647929,67.75,69.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,14.0
1000057,4758899.051787017,1135.0,5749.0,6016.0,4117.0,244031925.98325992,57.75,47.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000058,5566332.362728786,269.0,1911.0,2576.0,13751.0,465406031.57992566,68.5,29.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0
1000059,4945573.415023974,698.0,122.0,1221.0,4823.0,712726503.9584527,68.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000060,3927232.165109034,1334.0,4538.0,3002.0,984.0,203895781.2233883,51.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000061,4159443.4116715076,1440.0,5060.0,4635.0,145.0,205084165.5,53.0,57.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000062,6242823.879661548,1432.0,40.0,3502.0,7147.0,588512600.849162,60.25,41.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0
1000063,6919708.538083538,662.0,96.0,1955.0,4301.0,621450118.3262839,82.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,18.0
1000064,6242823.879661548,904.0,8.0,1920.0,5464.0,599627809.300885,61.0,43.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000065,4435672.65060241,341.0,1375.0,5586.0,6862.0,360207257.6656892,63.5,43.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1000066,4435672.65060241,685.0,2709.0,4620.0,3396.0,262310721.74744526,57.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000067,5450177.7956556715,762.0,4138.0,4025.0,3983.0,273806082.6614173,52.75,49.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0
1000068,5566332.362728786,456.0,2763.0,2647.0,5490.0,276470354.5,60.5,56.0,5.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,8.0
1000069,9160910.056657223,299.0,58.0,3745.0,8223.0,459218496.04347825,63.0,35.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000070,6975276.705012325,761.0,921.0,3234.0,2019.0,436615722.5781866,91.0,81.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,0.0,7.0
1000071,6919708.538083538,618.0,480.0,2068.0,4067.0,639801925.2766991,94.75,62.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,7.0
1000072,6242823.879661548,972.0,8.0,2146.0,6286.0,580693220.6234568,52.0,36.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000073,4587846.00958533,680.0,3486.0,3309.0,184.0,227430131.72941175,58.25,119.0,5.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,46.0,0.0,17.0
1000074,4587846.00958533,1248.0,4644.0,5329.0,49.0,217534531.11057693,58.75,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0
1000075,4587846.00958533,1768.0,7162.0,6480.0,86.0,209340079.8382353,56.0,48.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0
1000076,4587846.00958533,1168.0,4448.0,3891.0,172.0,204795417.21061644,52.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0
1000077,7929651.997976732,992.0,2141.0,7264.0,2327.0,307337566.2258065,69.5,99.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0
1000078,10881757.612667479,91.0,355.0,233.0,2020.0,481607882.85714287,57.0,55.0,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
1000079,10881757.612667479,155.0,498.0,1749.0,3037.0,442160582.4516129,54.5,56.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000080,10881757.612667479,147.0,510.0,1525.0,1849.0,343973642.3061224,46.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000081,10881757.612667479,157.0,510.0,1525.0,3729.0,401160050.84713376,54.0,79.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0
1000082,10881757.612667479,233.0,123.0,2141.0,6217.0,463205878.5751073,65.25,45.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000083,7929651.997976732,161.0,256.0,932.0,15.0,303369713.4347826,60.0,39.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000084,6919708.538083538,431.0,660.0,3019.0,5527.0,1491838994.1484919,150.25,67.0,18.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
1000085,6975276.705012325,960.0,1994.0,4292.0,2631.0,323884235.95,73.0,62.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,11.0
1000086,5450177.7956556715,925.0,3580.0,6918.0,7598.0,278718230.6291892,57.0,55.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1000087,4159443.4116715076,1564.0,4827.0,8199.0,748.0,249706049.78772378,62.0,42.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0
1000088,3765294.245567079,554.0,1710.0,6544.0,11279.0,309540927.9909747,61.0,78.0,4.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0
1000089,3726919.1511387164,873.0,3659.0,4388.0,7309.0,233005457.26804122,55.25,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000090,3726919.1511387164,986.0,4359.0,8313.0,8889.0,230701278.3194726,58.0,60.0,8.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1000091,4912260.436216079,401.0,197.0,2688.0,5315.0,459057265.159601,58.0,66.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1000092,5512262.314091253,274.0,1064.0,2853.0,3555.0,328350567.21532845,57.0,27.0,8.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000093,3356248.47182426,219.0,1605.0,8530.0,638.0,244820759.83561644,59.25,32.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000094,3356248.47182426,201.0,1668.0,11130.0,2506.0,307428077.8358209,69.5,41.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
1000095,3356248.47182426,455.0,5216.0,7920.0,1115.0,213353175.03296703,54.0,32.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000096,3341524.274155164,363.0,3848.0,2237.0,2967.0,191962912.40495867,49.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0
1000097,2858577.571251549,327.0,1309.0,7845.0,26774.0,488174417.146789,74.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0
1000098,3726919.1511387164,793.0,3482.0,2523.0,8816.0,237009254.79823455,56.5,68.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0
1000099,4126643.2863501483,244.0,2115.0,5967.0,6484.0,349354502.6803279,59.75,39.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
1000100,3521973.1994459834,282.0,2357.0,2485.0,91.0,188563125.3617021,53.75,68.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,4.0
1000101,3521973.1994459834,343.0,1402.0,10311.0,8295.0,331666976.5947522,68.75,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000102,3341524.274155164,380.0,4636.0,2440.0,0.0,121199641.39473684,42.0,49.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0
1000103,4912260.436216079,140.0,804.0,4953.0,3023.0,353281192.99285716,55.25,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000104,4912260.436216079,307.0,1953.0,6686.0,3276.0,281603317.465798,52.0,69.0,4.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
1000105,4912260.436216079,188.0,804.0,1584.0,2958.0,362676271.7712766,51.25,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1000106,5512262.314091253,427.0,983.0,4856.0,4606.0,356728953.73770493,57.0,109.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0
1000107,4912260.436216079,344.0,291.0,2564.0,10833.0,540276874.4651163,62.0,48.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000108,5512262.314091253,260.0,1403.0,3344.0,119.0,229738494.5,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000109,5512262.314091253,169.0,775.0,2468.0,1993.0,318141614.93491125,57.0,18.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
1000110,5512262.314091253,205.0,995.0,3013.0,4745.0,332055390.93658537,60.0,76.0,3.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,9.0
1000111,2768493.5939196525,297.0,2087.0,2386.0,17.0,198704850.03030303,52.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000112,2768493.5939196525,350.0,2819.0,2186.0,239.0,179531802.74285713,46.0,69.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1000113,5512262.314091253,56.0,273.0,966.0,4637.0,508996103.8214286,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000114,5512262.314091253,293.0,2711.0,2976.0,61.0,177101746.11604095,44.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000115,5512262.314091253,241.0,1699.0,3150.0,4965.0,312655409.76763487,57.75,33.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000116,4912260.436216079,232.0,1155.0,5177.0,3162.0,325423736.5258621,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,8.0
1000117,3765294.245567079,325.0,1168.0,5219.0,7223.0,322163079.48,70.5,27.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000118,4126643.2863501483,267.0,2758.0,4704.0,4516.0,294912131.3146067,53.5,117.0,0.0,4.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1000119,3521973.1994459834,288.0,2620.0,7587.0,10208.0,381583728.5625,65.0,56.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0
1000120,4912260.436216079,298.0,1115.0,4558.0,5693.0,364670080.82885903,56.75,85.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,10.0
1000121,3198822.8976453627,262.0,4511.0,3856.0,229.0,207562900.6946565,57.0,103.0,4.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0
1000122,3198822.8976453627,265.0,3401.0,3080.0,13.0,193255757.18867925,57.75,21.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
